wheel_index,slip_ratio,angular_velocity,linear_speed,current_brake_torque,current_drive_torque,desired_brake_torque,desired_drive_torque,speed_to_velocity_ratio,excess_drive_torque,slip_deviation
0,0.00594707,57.0974,17.028,0,50.3122,0,50.6376,0.29822723454610484,-0.3254000000000019,-0.09405293
1,0.00594707,57.0974,17.028,0,50.3122,0,50.6376,0.29822723454610484,-0.3254000000000019,-0.09405293
2,0.00594707,57.0974,17.028,0,50.3122,0,50.6376,0.29822723454610484,-0.3254000000000019,-0.09405293
3,0.00594707,57.0974,17.028,0,50.3122,0,50.6376,0.29822723454610484,-0.3254000000000019,-0.09405293
0,0.00598661,57.1187,17.0336,0,50.6374,0,50.9627,0.2982140647771384,-0.3252999999999986,-0.09401339
1,0.00598661,57.1187,17.0336,0,50.6374,0,50.9627,0.2982140647771384,-0.3252999999999986,-0.09401339
2,0.00598661,57.1187,17.0336,0,50.6374,0,50.9627,0.2982140647771384,-0.3252999999999986,-0.09401339
3,0.00598661,57.1187,17.0336,0,50.6374,0,50.9627,0.2982140647771384,-0.3252999999999986,-0.09401339
0,0.00602616,57.14,17.0393,0,50.9626,0,51.2877,0.2982026549141993,-0.32509999999999906,-0.09397384
1,0.00602616,57.14,17.0393,0,50.9626,0,51.2877,0.2982026549141993,-0.32509999999999906,-0.09397384
2,0.00602616,57.14,17.0393,0,50.9626,0,51.2877,0.2982026549141993,-0.32509999999999906,-0.09397384
3,0.00602616,57.14,17.0393,0,50.9626,0,51.2877,0.2982026549141993,-0.32509999999999906,-0.09397384
0,0.0060657,57.1615,17.0451,0,51.2876,0,51.6126,0.2981919596548034,-0.32500000000000284,-0.0939343
1,0.0060657,57.1615,17.0451,0,51.2876,0,51.6126,0.2981919596548034,-0.32500000000000284,-0.0939343
2,0.0060657,57.1615,17.0451,0,51.2876,0,51.6126,0.2981919596548034,-0.32500000000000284,-0.0939343
3,0.0060657,57.1615,17.0451,0,51.2876,0,51.6126,0.2981919596548034,-0.32500000000000284,-0.0939343
0,0.00610524,57.1831,17.0508,0,51.6125,0,51.9374,0.2981790022195543,-0.3248999999999995,-0.09389476000000001
1,0.00610524,57.1831,17.0508,0,51.6125,0,51.9374,0.2981790022195543,-0.3248999999999995,-0.09389476000000001
2,0.00610524,57.1831,17.0508,0,51.6125,0,51.9374,0.2981790022195543,-0.3248999999999995,-0.09389476000000001
3,0.00610524,57.1831,17.0508,0,51.6125,0,51.9374,0.2981790022195543,-0.3248999999999995,-0.09389476000000001
0,0.00614478,57.2049,17.0566,0,51.9373,0,52.262,0.2981667602221705,-0.3247,-0.09385522
1,0.00614478,57.2049,17.0566,0,51.9373,0,52.262,0.2981667602221705,-0.3247,-0.09385522
2,0.00614478,57.2049,17.0566,0,51.9373,0,52.262,0.2981667602221705,-0.3247,-0.09385522
3,0.00614478,57.2049,17.0566,0,51.9373,0,52.262,0.2981667602221705,-0.3247,-0.09385522
0,0.00618431,57.2267,17.0625,0,52.2619,0,52.5866,0.29815627498778935,-0.3247,-0.09381569000000001
1,0.00618431,57.2267,17.0625,0,52.2619,0,52.5866,0.29815627498778935,-0.3247,-0.09381569000000001
2,0.00618431,57.2267,17.0625,0,52.2619,0,52.5866,0.29815627498778935,-0.3247,-0.09381569000000001
3,0.00618431,57.2267,17.0625,0,52.2619,0,52.5866,0.29815627498778935,-0.3247,-0.09381569000000001
0,0.00622384,57.2487,17.0684,0,52.5865,0,52.911,0.2981447561578734,-0.32450000000000045,-0.09377616000000001
1,0.00622384,57.2487,17.0684,0,52.5865,0,52.911,0.2981447561578734,-0.32450000000000045,-0.09377616000000001
2,0.00622384,57.2487,17.0684,0,52.5865,0,52.911,0.2981447561578734,-0.32450000000000045,-0.09377616000000001
3,0.00622384,57.2487,17.0684,0,52.5865,0,52.911,0.2981447561578734,-0.32450000000000045,-0.09377616000000001
0,0.00626337,57.2708,17.0743,0,52.9109,0,53.2353,0.29813272561003645,-0.32440000000000424,-0.09373663
1,0.00626337,57.2708,17.0743,0,52.9109,0,53.2353,0.29813272561003645,-0.32440000000000424,-0.09373663
2,0.00626337,57.2708,17.0743,0,52.9109,0,53.2353,0.29813272561003645,-0.32440000000000424,-0.09373663
3,0.00626337,57.2708,17.0743,0,52.9109,0,53.2353,0.29813272561003645,-0.32440000000000424,-0.09373663
0,0.0063029,57.293,17.0803,0,53.2352,0,53.5595,0.29812192941333276,-0.3243000000000009,-0.0936971
1,0.0063029,57.293,17.0803,0,53.2352,0,53.5595,0.29812192941333276,-0.3243000000000009,-0.0936971
2,0.0063029,57.293,17.0803,0,53.2352,0,53.5595,0.29812192941333276,-0.3243000000000009,-0.0936971
3,0.0063029,57.293,17.0803,0,53.2352,0,53.5595,0.29812192941333276,-0.3243000000000009,-0.0936971
0,0.00634242,57.3154,17.0862,0,53.5594,0,53.8835,0.29810835660034907,-0.3241000000000014,-0.09365758
1,0.00634242,57.3154,17.0862,0,53.5594,0,53.8835,0.29810835660034907,-0.3241000000000014,-0.09365758
2,0.00634242,57.3154,17.0862,0,53.5594,0,53.8835,0.29810835660034907,-0.3241000000000014,-0.09365758
3,0.00634242,57.3154,17.0862,0,53.5594,0,53.8835,0.29810835660034907,-0.3241000000000014,-0.09365758
0,0.00638194,57.3378,17.0923,0,53.8834,0,54.2075,0.2980982824925567,-0.3241000000000014,-0.09361806
1,0.00638194,57.3378,17.0923,0,53.8834,0,54.2075,0.2980982824925567,-0.3241000000000014,-0.09361806
2,0.00638194,57.3378,17.0923,0,53.8834,0,54.2075,0.2980982824925567,-0.3241000000000014,-0.09361806
3,0.00638194,57.3378,17.0923,0,53.8834,0,54.2075,0.2980982824925567,-0.3241000000000014,-0.09361806
0,0.00642146,57.3604,17.0983,0,54.2074,0,54.5313,0.29808543353802563,-0.32390000000000185,-0.09357854
1,0.00642146,57.3604,17.0983,0,54.2074,0,54.5313,0.29808543353802563,-0.32390000000000185,-0.09357854
2,0.00642146,57.3604,17.0983,0,54.2074,0,54.5313,0.29808543353802563,-0.32390000000000185,-0.09357854
3,0.00642146,57.3604,17.0983,0,54.2074,0,54.5313,0.29808543353802563,-0.32390000000000185,-0.09357854
0,0.00646097,57.3832,17.1044,0,54.5312,0,54.855,0.2980732984902672,-0.32379999999999853,-0.09353903000000001
1,0.00646097,57.3832,17.1044,0,54.5312,0,54.855,0.2980732984902672,-0.32379999999999853,-0.09353903000000001
2,0.00646097,57.3832,17.1044,0,54.5312,0,54.855,0.2980732984902672,-0.32379999999999853,-0.09353903000000001
3,0.00646097,57.3832,17.1044,0,54.5312,0,54.855,0.2980732984902672,-0.32379999999999853,-0.09353903000000001
0,0.00650049,57.406,17.1106,0,54.8549,0,55.1786,0.2980629150600475,-0.3237000000000023,-0.09349951000000001
1,0.00650049,57.406,17.1106,0,54.8549,0,55.1786,0.2980629150600475,-0.3237000000000023,-0.09349951000000001
2,0.00650049,57.406,17.1106,0,54.8549,0,55.1786,0.2980629150600475,-0.3237000000000023,-0.09349951000000001
3,0.00650049,57.406,17.1106,0,54.8549,0,55.1786,0.2980629150600475,-0.3237000000000023,-0.09349951000000001
0,0.00654,57.429,17.1168,0,55.1785,0,55.5021,0.29805150188839263,-0.323599999999999,-0.09346
1,0.00654,57.429,17.1168,0,55.1785,0,55.5021,0.29805150188839263,-0.323599999999999,-0.09346
2,0.00654,57.429,17.1168,0,55.1785,0,55.5021,0.29805150188839263,-0.323599999999999,-0.09346
3,0.00654,57.429,17.1168,0,55.1785,0,55.5021,0.29805150188839263,-0.323599999999999,-0.09346
0,0.0065795,57.4521,17.123,0,55.502,0,55.8254,0.2980395790921554,-0.32339999999999947,-0.0934205
1,0.0065795,57.4521,17.123,0,55.502,0,55.8254,0.2980395790921554,-0.32339999999999947,-0.0934205
2,0.0065795,57.4521,17.123,0,55.502,0,55.8254,0.2980395790921554,-0.32339999999999947,-0.0934205
3,0.0065795,57.4521,17.123,0,55.502,0,55.8254,0.2980395790921554,-0.32339999999999947,-0.0934205
0,0.00661901,57.4753,17.1292,0,55.8253,0,56.1487,0.2980271473480409,-0.32339999999999947,-0.09338099000000001
1,0.00661901,57.4753,17.1292,0,55.8253,0,56.1487,0.2980271473480409,-0.32339999999999947,-0.09338099000000001
2,0.00661901,57.4753,17.1292,0,55.8253,0,56.1487,0.2980271473480409,-0.32339999999999947,-0.09338099000000001
3,0.00661901,57.4753,17.1292,0,55.8253,0,56.1487,0.2980271473480409,-0.32339999999999947,-0.09338099000000001
0,0.00665851,57.4986,17.1355,0,56.1485,0,56.4718,0.2980159465097246,-0.32330000000000325,-0.09334149
1,0.00665851,57.4986,17.1355,0,56.1485,0,56.4718,0.2980159465097246,-0.32330000000000325,-0.09334149
2,0.00665851,57.4986,17.1355,0,56.1485,0,56.4718,0.2980159465097246,-0.32330000000000325,-0.09334149
3,0.00665851,57.4986,17.1355,0,56.1485,0,56.4718,0.2980159465097246,-0.32330000000000325,-0.09334149
0,0.00669801,57.5221,17.1418,0,56.4717,0,56.7948,0.29800371860548003,-0.3231000000000037,-0.09330199
1,0.00669801,57.5221,17.1418,0,56.4717,0,56.7948,0.29800371860548003,-0.3231000000000037,-0.09330199
2,0.00669801,57.5221,17.1418,0,56.4717,0,56.7948,0.29800371860548003,-0.3231000000000037,-0.09330199
3,0.00669801,57.5221,17.1418,0,56.4717,0,56.7948,0.29800371860548003,-0.3231000000000037,-0.09330199
0,0.0067375,57.5457,17.1482,0,56.7947,0,57.1177,0.29799272060305604,-0.3230000000000004,-0.0932625
1,0.0067375,57.5457,17.1482,0,56.7947,0,57.1177,0.29799272060305604,-0.3230000000000004,-0.0932625
2,0.0067375,57.5457,17.1482,0,56.7947,0,57.1177,0.29799272060305604,-0.3230000000000004,-0.0932625
3,0.0067375,57.5457,17.1482,0,56.7947,0,57.1177,0.29799272060305604,-0.3230000000000004,-0.0932625
0,0.006777,57.5694,17.1546,0,57.1175,0,57.4404,0.2979812140133263,-0.3228999999999971,-0.093223
1,0.006777,57.5694,17.1546,0,57.1175,0,57.4404,0.2979812140133263,-0.3228999999999971,-0.093223
2,0.006777,57.5694,17.1546,0,57.1175,0,57.4404,0.2979812140133263,-0.3228999999999971,-0.093223
3,0.006777,57.5694,17.1546,0,57.1175,0,57.4404,0.2979812140133263,-0.3228999999999971,-0.093223
0,0.00681649,57.5932,17.161,0,57.4403,0,57.7631,0.2979691995240897,-0.32280000000000086,-0.09318351000000001
1,0.00681649,57.5932,17.161,0,57.4403,0,57.7631,0.2979691995240897,-0.32280000000000086,-0.09318351000000001
2,0.00681649,57.5932,17.161,0,57.4403,0,57.7631,0.2979691995240897,-0.32280000000000086,-0.09318351000000001
3,0.00681649,57.5932,17.161,0,57.4403,0,57.7631,0.2979691995240897,-0.32280000000000086,-0.09318351000000001
0,0.00685597,57.6172,17.1675,0,57.7629,0,58.0856,0.29795789628864483,-0.32269999999999754,-0.09314403
1,0.00685597,57.6172,17.1675,0,57.7629,0,58.0856,0.29795789628864483,-0.32269999999999754,-0.09314403
2,0.00685597,57.6172,17.1675,0,57.7629,0,58.0856,0.29795789628864483,-0.32269999999999754,-0.09314403
3,0.00685597,57.6172,17.1675,0,57.7629,0,58.0856,0.29795789628864483,-0.32269999999999754,-0.09314403
0,0.00689546,57.6412,17.174,0,58.0855,0,58.408,0.29794660246583,-0.322499999999998,-0.09310454
1,0.00689546,57.6412,17.174,0,58.0855,0,58.408,0.29794660246583,-0.322499999999998,-0.09310454
2,0.00689546,57.6412,17.174,0,58.0855,0,58.408,0.29794660246583,-0.322499999999998,-0.09310454
3,0.00689546,57.6412,17.174,0,58.0855,0,58.408,0.29794660246583,-0.322499999999998,-0.09310454
0,0.00693494,57.6654,17.1805,0,58.4079,0,58.7303,0.29793428471953226,-0.3224000000000018,-0.09306506
1,0.00693494,57.6654,17.1805,0,58.4079,0,58.7303,0.29793428471953226,-0.3224000000000018,-0.09306506
2,0.00693494,57.6654,17.1805,0,58.4079,0,58.7303,0.29793428471953226,-0.3224000000000018,-0.09306506
3,0.00693494,57.6654,17.1805,0,58.4079,0,58.7303,0.29793428471953226,-0.3224000000000018,-0.09306506
0,0.00697442,57.6898,17.1871,0,58.7302,0,59.0524,0.29792267787507193,-0.32219999999999516,-0.09302558000000001
1,0.00697442,57.6898,17.1871,0,58.7302,0,59.0524,0.29792267787507193,-0.32219999999999516,-0.09302558000000001
2,0.00697442,57.6898,17.1871,0,58.7302,0,59.0524,0.29792267787507193,-0.32219999999999516,-0.09302558000000001
3,0.00697442,57.6898,17.1871,0,58.7302,0,59.0524,0.29792267787507193,-0.32219999999999516,-0.09302558000000001
0,0.00701389,57.7142,17.1937,0,59.0523,0,59.3745,0.29791108084473006,-0.32219999999999516,-0.09298611000000001
1,0.00701389,57.7142,17.1937,0,59.0523,0,59.3745,0.29791108084473006,-0.32219999999999516,-0.09298611000000001
2,0.00701389,57.7142,17.1937,0,59.0523,0,59.3745,0.29791108084473006,-0.32219999999999516,-0.09298611000000001
3,0.00701389,57.7142,17.1937,0,59.0523,0,59.3745,0.29791108084473006,-0.32219999999999516,-0.09298611000000001
0,0.00705337,57.7388,17.2003,0,59.3744,0,59.6964,0.297898461729401,-0.3219999999999956,-0.09294663
1,0.00705337,57.7388,17.2003,0,59.3744,0,59.6964,0.297898461729401,-0.3219999999999956,-0.09294663
2,0.00705337,57.7388,17.2003,0,59.3744,0,59.6964,0.297898461729401,-0.3219999999999956,-0.09294663
3,0.00705337,57.7388,17.2003,0,59.3744,0,59.6964,0.297898461729401,-0.3219999999999956,-0.09294663
0,0.00709284,57.7635,17.207,0,59.6963,0,60.0182,0.2978870688603172,-0.3218999999999994,-0.09290716
1,0.00709284,57.7635,17.207,0,59.6963,0,60.0182,0.2978870688603172,-0.3218999999999994,-0.09290716
2,0.00709284,57.7635,17.207,0,59.6963,0,60.0182,0.2978870688603172,-0.3218999999999994,-0.09290716
3,0.00709284,57.7635,17.207,0,59.6963,0,60.0182,0.2978870688603172,-0.3218999999999994,-0.09290716
0,0.0071323,57.7883,17.2137,0,60.0181,0,60.3399,0.29787517027019017,-0.3218000000000032,-0.09286770000000001
1,0.0071323,57.7883,17.2137,0,60.0181,0,60.3399,0.29787517027019017,-0.3218000000000032,-0.09286770000000001
2,0.0071323,57.7883,17.2137,0,60.0181,0,60.3399,0.29787517027019017,-0.3218000000000032,-0.09286770000000001
3,0.0071323,57.7883,17.2137,0,60.0181,0,60.3399,0.29787517027019017,-0.3218000000000032,-0.09286770000000001
0,0.00717177,57.8132,17.2205,0,60.3398,0,60.6615,0.29786449638033363,-0.3216999999999999,-0.09282823000000001
1,0.00717177,57.8132,17.2205,0,60.3398,0,60.6615,0.29786449638033363,-0.3216999999999999,-0.09282823000000001
2,0.00717177,57.8132,17.2205,0,60.3398,0,60.6615,0.29786449638033363,-0.3216999999999999,-0.09282823000000001
3,0.00717177,57.8132,17.2205,0,60.3398,0,60.6615,0.29786449638033363,-0.3216999999999999,-0.09282823000000001
0,0.00721123,57.8383,17.2273,0,60.6614,0,60.983,0.2978528017273537,-0.32159999999999656,-0.09278877
1,0.00721123,57.8383,17.2273,0,60.6614,0,60.983,0.2978528017273537,-0.32159999999999656,-0.09278877
2,0.00721123,57.8383,17.2273,0,60.6614,0,60.983,0.2978528017273537,-0.32159999999999656,-0.09278877
3,0.00721123,57.8383,17.2273,0,60.6614,0,60.983,0.2978528017273537,-0.32159999999999656,-0.09278877
0,0.00725069,57.8635,17.2341,0,60.9828,0,61.3043,0.297840602489642,-0.32150000000000034,-0.09274931
1,0.00725069,57.8635,17.2341,0,60.9828,0,61.3043,0.297840602489642,-0.32150000000000034,-0.09274931
2,0.00725069,57.8635,17.2341,0,60.9828,0,61.3043,0.297840602489642,-0.32150000000000034,-0.09274931
3,0.00725069,57.8635,17.2341,0,60.9828,0,61.3043,0.297840602489642,-0.32150000000000034,-0.09274931
0,0.00729014,57.8888,17.2409,0,61.3042,0,61.6255,0.29782789938938276,-0.3213000000000008,-0.09270986
1,0.00729014,57.8888,17.2409,0,61.3042,0,61.6255,0.29782789938938276,-0.3213000000000008,-0.09270986
2,0.00729014,57.8888,17.2409,0,61.3042,0,61.6255,0.29782789938938276,-0.3213000000000008,-0.09270986
3,0.00729014,57.8888,17.2409,0,61.3042,0,61.6255,0.29782789938938276,-0.3213000000000008,-0.09270986
0,0.00732959,57.9142,17.2478,0,61.6254,0,61.9466,0.29781641984493584,-0.3211999999999975,-0.09267041000000001
1,0.00732959,57.9142,17.2478,0,61.6254,0,61.9466,0.29781641984493584,-0.3211999999999975,-0.09267041000000001
2,0.00732959,57.9142,17.2478,0,61.6254,0,61.9466,0.29781641984493584,-0.3211999999999975,-0.09267041000000001
3,0.00732959,57.9142,17.2478,0,61.6254,0,61.9466,0.29781641984493584,-0.3211999999999975,-0.09267041000000001
0,0.00736904,57.9397,17.2548,0,61.9465,0,62.2676,0.29780616230656765,-0.3211000000000013,-0.09263096000000001
1,0.00736904,57.9397,17.2548,0,61.9465,0,62.2676,0.29780616230656765,-0.3211000000000013,-0.09263096000000001
2,0.00736904,57.9397,17.2548,0,61.9465,0,62.2676,0.29780616230656765,-0.3211000000000013,-0.09263096000000001
3,0.00736904,57.9397,17.2548,0,61.9465,0,62.2676,0.29780616230656765,-0.3211000000000013,-0.09263096000000001
0,0.00740849,57.9654,17.2617,0,62.2675,0,62.5885,0.2977931611307235,-0.32100000000000506,-0.09259151
1,0.00740849,57.9654,17.2617,0,62.2675,0,62.5885,0.2977931611307235,-0.32100000000000506,-0.09259151
2,0.00740849,57.9654,17.2617,0,62.2675,0,62.5885,0.2977931611307235,-0.32100000000000506,-0.09259151
3,0.00740849,57.9654,17.2617,0,62.2675,0,62.5885,0.2977931611307235,-0.32100000000000506,-0.09259151
0,0.00744793,57.9912,17.2687,0,62.5884,0,62.9092,0.2977813823859244,-0.3207999999999984,-0.09255207
1,0.00744793,57.9912,17.2687,0,62.5884,0,62.9092,0.2977813823859244,-0.3207999999999984,-0.09255207
2,0.00744793,57.9912,17.2687,0,62.5884,0,62.9092,0.2977813823859244,-0.3207999999999984,-0.09255207
3,0.00744793,57.9912,17.2687,0,62.5884,0,62.9092,0.2977813823859244,-0.3207999999999984,-0.09255207
0,0.00748737,58.0171,17.2758,0,62.9091,0,63.2298,0.2977708245022446,-0.3206999999999951,-0.09251263000000001
1,0.00748737,58.0171,17.2758,0,62.9091,0,63.2298,0.2977708245022446,-0.3206999999999951,-0.09251263000000001
2,0.00748737,58.0171,17.2758,0,62.9091,0,63.2298,0.2977708245022446,-0.3206999999999951,-0.09251263000000001
3,0.00748737,58.0171,17.2758,0,62.9091,0,63.2298,0.2977708245022446,-0.3206999999999951,-0.09251263000000001
0,0.00752681,58.0432,17.2829,0,63.2297,0,63.5504,0.2977592500454963,-0.3207000000000022,-0.09247319000000001
1,0.00752681,58.0432,17.2829,0,63.2297,0,63.5504,0.2977592500454963,-0.3207000000000022,-0.09247319000000001
2,0.00752681,58.0432,17.2829,0,63.2297,0,63.5504,0.2977592500454963,-0.3207000000000022,-0.09247319000000001
3,0.00752681,58.0432,17.2829,0,63.2297,0,63.5504,0.2977592500454963,-0.3207000000000022,-0.09247319000000001
0,0.00756624,58.0693,17.29,0,63.5502,0,63.8708,0.2977476859933272,-0.320600000000006,-0.09243376
1,0.00756624,58.0693,17.29,0,63.5502,0,63.8708,0.2977476859933272,-0.320600000000006,-0.09243376
2,0.00756624,58.0693,17.29,0,63.5502,0,63.8708,0.2977476859933272,-0.320600000000006,-0.09243376
3,0.00756624,58.0693,17.29,0,63.5502,0,63.8708,0.2977476859933272,-0.320600000000006,-0.09243376
0,0.00760567,58.0956,17.2971,0,63.8706,0,64.191,0.29773510734487457,-0.32039999999999935,-0.09239433000000001
1,0.00760567,58.0956,17.2971,0,63.8706,0,64.191,0.29773510734487457,-0.32039999999999935,-0.09239433000000001
2,0.00760567,58.0956,17.2971,0,63.8706,0,64.191,0.29773510734487457,-0.32039999999999935,-0.09239433000000001
3,0.00760567,58.0956,17.2971,0,63.8706,0,64.191,0.29773510734487457,-0.32039999999999935,-0.09239433000000001
0,0.0076451,58.122,17.3043,0,64.1909,0,64.5112,0.29772374836165744,-0.32030000000000314,-0.0923549
1,0.0076451,58.122,17.3043,0,64.1909,0,64.5112,0.29772374836165744,-0.32030000000000314,-0.0923549
2,0.0076451,58.122,17.3043,0,64.1909,0,64.5112,0.29772374836165744,-0.32030000000000314,-0.0923549
3,0.0076451,58.122,17.3043,0,64.1909,0,64.5112,0.29772374836165744,-0.32030000000000314,-0.0923549
0,0.00768452,58.1485,17.3115,0,64.5111,0,64.8312,0.2977118877062712,-0.3200999999999965,-0.09231548
1,0.00768452,58.1485,17.3115,0,64.5111,0,64.8312,0.2977118877062712,-0.3200999999999965,-0.09231548
2,0.00768452,58.1485,17.3115,0,64.5111,0,64.8312,0.2977118877062712,-0.3200999999999965,-0.09231548
3,0.00768452,58.1485,17.3115,0,64.5111,0,64.8312,0.2977118877062712,-0.3200999999999965,-0.09231548
0,0.00772395,58.1752,17.3188,0,64.8311,0,65.1511,0.2977007333416863,-0.3199999999999932,-0.09227605
1,0.00772395,58.1752,17.3188,0,64.8311,0,65.1511,0.2977007333416863,-0.3199999999999932,-0.09227605
2,0.00772395,58.1752,17.3188,0,64.8311,0,65.1511,0.2977007333416863,-0.3199999999999932,-0.09227605
3,0.00772395,58.1752,17.3188,0,64.8311,0,65.1511,0.2977007333416863,-0.3199999999999932,-0.09227605
0,0.00776336,58.202,17.3261,0,65.151,0,65.4709,0.2976890777346298,-0.31990000000000407,-0.09223664000000001
1,0.00776336,58.202,17.3261,0,65.151,0,65.4709,0.2976890777346298,-0.31990000000000407,-0.09223664000000001
2,0.00776336,58.202,17.3261,0,65.151,0,65.4709,0.2976890777346298,-0.31990000000000407,-0.09223664000000001
3,0.00776336,58.202,17.3261,0,65.151,0,65.4709,0.2976890777346298,-0.31990000000000407,-0.09223664000000001
0,0.00780278,58.2288,17.3334,0,65.4708,0,65.7906,0.29767743285663745,-0.31980000000000075,-0.09219722000000001
1,0.00780278,58.2288,17.3334,0,65.4708,0,65.7906,0.29767743285663745,-0.31980000000000075,-0.09219722000000001
2,0.00780278,58.2288,17.3334,0,65.4708,0,65.7906,0.29767743285663745,-0.31980000000000075,-0.09219722000000001
3,0.00780278,58.2288,17.3334,0,65.4708,0,65.7906,0.29767743285663745,-0.31980000000000075,-0.09219722000000001
0,0.00784219,58.2559,17.3408,0,65.7905,0,66.1102,0.2976659823697517,-0.31970000000001164,-0.09215781
1,0.00784219,58.2559,17.3408,0,65.7905,0,66.1102,0.2976659823697517,-0.31970000000001164,-0.09215781
2,0.00784219,58.2559,17.3408,0,65.7905,0,66.1102,0.2976659823697517,-0.31970000000001164,-0.09215781
3,0.00784219,58.2559,17.3408,0,65.7905,0,66.1102,0.2976659823697517,-0.31970000000001164,-0.09215781
0,0.0078816,58.283,17.3482,0,66.1101,0,66.4296,0.2976545425311919,-0.3194999999999908,-0.0921184
1,0.0078816,58.283,17.3482,0,66.1101,0,66.4296,0.2976545425311919,-0.3194999999999908,-0.0921184
2,0.0078816,58.283,17.3482,0,66.1101,0,66.4296,0.2976545425311919,-0.3194999999999908,-0.0921184
3,0.0078816,58.283,17.3482,0,66.1101,0,66.4296,0.2976545425311919,-0.3194999999999908,-0.0921184
0,0.007921,58.3103,17.3556,0,66.4295,0,66.749,0.2976420924323474,-0.3194999999999908,-0.09207900000000001
1,0.007921,58.3103,17.3556,0,66.4295,0,66.749,0.2976420924323474,-0.3194999999999908,-0.09207900000000001
2,0.007921,58.3103,17.3556,0,66.4295,0,66.749,0.2976420924323474,-0.3194999999999908,-0.09207900000000001
3,0.007921,58.3103,17.3556,0,66.4295,0,66.749,0.2976420924323474,-0.3194999999999908,-0.09207900000000001
0,0.00796041,58.3376,17.3631,0,66.7488,0,67.0682,0.29763136814624924,-0.3194000000000017,-0.09203959
1,0.00796041,58.3376,17.3631,0,66.7488,0,67.0682,0.29763136814624924,-0.3194000000000017,-0.09203959
2,0.00796041,58.3376,17.3631,0,66.7488,0,67.0682,0.29763136814624924,-0.3194000000000017,-0.09203959
3,0.00796041,58.3376,17.3631,0,66.7488,0,67.0682,0.29763136814624924,-0.3194000000000017,-0.09203959
0,0.00799981,58.3651,17.3706,0,67.0681,0,67.3873,0.2976196340343864,-0.31919999999999504,-0.09200019000000001
1,0.00799981,58.3651,17.3706,0,67.0681,0,67.3873,0.2976196340343864,-0.31919999999999504,-0.09200019000000001
2,0.00799981,58.3651,17.3706,0,67.0681,0,67.3873,0.2976196340343864,-0.31919999999999504,-0.09200019000000001
3,0.00799981,58.3651,17.3706,0,67.0681,0,67.3873,0.2976196340343864,-0.31919999999999504,-0.09200019000000001
0,0.0080392,58.3928,17.3781,0,67.3871,0,67.7062,0.2976068916440573,-0.3190999999999917,-0.09196080000000001
1,0.0080392,58.3928,17.3781,0,67.3871,0,67.7062,0.2976068916440573,-0.3190999999999917,-0.09196080000000001
2,0.0080392,58.3928,17.3781,0,67.3871,0,67.7062,0.2976068916440573,-0.3190999999999917,-0.09196080000000001
3,0.0080392,58.3928,17.3781,0,67.3871,0,67.7062,0.2976068916440573,-0.3190999999999917,-0.09196080000000001
0,0.00807859,58.4205,17.3857,0,67.7061,0,68.0251,0.29759587306517626,-0.3189999999999884,-0.09192141000000001
1,0.00807859,58.4205,17.3857,0,67.7061,0,68.0251,0.29759587306517626,-0.3189999999999884,-0.09192141000000001
2,0.00807859,58.4205,17.3857,0,67.7061,0,68.0251,0.29759587306517626,-0.3189999999999884,-0.09192141000000001
3,0.00807859,58.4205,17.3857,0,67.7061,0,68.0251,0.29759587306517626,-0.3189999999999884,-0.09192141000000001
0,0.00811798,58.4484,17.3933,0,68.025,0,68.3438,0.2975838466479177,-0.318799999999996,-0.09188202000000001
1,0.00811798,58.4484,17.3933,0,68.025,0,68.3438,0.2975838466479177,-0.318799999999996,-0.09188202000000001
2,0.00811798,58.4484,17.3933,0,68.025,0,68.3438,0.2975838466479177,-0.318799999999996,-0.09188202000000001
3,0.00811798,58.4484,17.3933,0,68.025,0,68.3438,0.2975838466479177,-0.318799999999996,-0.09188202000000001
0,0.00815737,58.4764,17.401,0,68.3437,0,68.6624,0.2975730329231445,-0.31870000000000687,-0.09184263000000001
1,0.00815737,58.4764,17.401,0,68.3437,0,68.6624,0.2975730329231445,-0.31870000000000687,-0.09184263000000001
2,0.00815737,58.4764,17.401,0,68.3437,0,68.6624,0.2975730329231445,-0.31870000000000687,-0.09184263000000001
3,0.00815737,58.4764,17.401,0,68.3437,0,68.6624,0.2975730329231445,-0.31870000000000687,-0.09184263000000001
0,0.00819675,58.5045,17.4086,0,68.6623,0,68.981,0.29756001166474355,-0.31869999999999266,-0.09180325
1,0.00819675,58.5045,17.4086,0,68.6623,0,68.981,0.29756001166474355,-0.31869999999999266,-0.09180325
2,0.00819675,58.5045,17.4086,0,68.6623,0,68.981,0.29756001166474355,-0.31869999999999266,-0.09180325
3,0.00819675,58.5045,17.4086,0,68.6623,0,68.981,0.29756001166474355,-0.31869999999999266,-0.09180325
0,0.00823613,58.5327,17.4164,0,68.9808,0,69.2993,0.2975499114588954,-0.3185000000000002,-0.09176387000000001
1,0.00823613,58.5327,17.4164,0,68.9808,0,69.2993,0.2975499114588954,-0.3185000000000002,-0.09176387000000001
2,0.00823613,58.5327,17.4164,0,68.9808,0,69.2993,0.2975499114588954,-0.3185000000000002,-0.09176387000000001
3,0.00823613,58.5327,17.4164,0,68.9808,0,69.2993,0.2975499114588954,-0.3185000000000002,-0.09176387000000001
0,0.00827551,58.5611,17.4241,0,69.2992,0,69.6176,0.29753709719357907,-0.3183999999999969,-0.09172449
